product_id,product_category,date,original_price,discount_percentage,selling_price,units_sold,sales_volume,inventory_level,stock_status,competitor_price,customer_rating,store_region,promotion_flag,is_holiday
1189,Home,05-03-2023,882.97,5,838.82,24,20131.68,406,In Stock,836.82,3.6,North,0,0
1982,Books,13-10-2022,3600.7,20,2880.56,23,66252.88,461,In Stock,2801.34,4.5,East,1,0
1799,Clothing,13-03-2025,526.05,20,420.84,19,7995.96,255,In Stock,410.32,3.3,East,0,0
1935,Books,18-12-2025,719.17,0,719.17,17,12225.89,380,In Stock,709.26,4.9,East,0,0
1908,Electronics,08-11-2024,2642.61,5,2510.48,25,62762,144,In Stock,2267.48,2.6,East,1,0
1250,Home,18-01-2022,2431.38,0,2431.38,14,34039.32,78,In Stock,2228.87,2.7,West,1,0
1723,Electronics,08-02-2024,4767.59,15,4052.45,19,76996.55,340,In Stock,4056.54,4.3,East,0,0
1290,Electronics,13-08-2023,4735.21,0,4735.21,24,113645.04,293,In Stock,4403.86,4.7,Central,0,0
1644,Clothing,26-10-2025,3942.12,5,3745.01,24,89880.24,285,In Stock,3953.8,4.5,East,0,0
1200,Electronics,13-04-2025,3090.09,15,2626.58,17,44651.86,402,In Stock,2508.11,3.7,Central,0,1
1796,Home,06-10-2024,2383.81,15,2026.24,13,26341.12,287,In Stock,1863.29,3.2,West,0,0
1325,Books,13-07-2022,1909.66,20,1527.73,29,44304.17,476,In Stock,1446.82,2.5,Central,1,0
1510,Home,17-05-2023,4746.02,15,4034.12,21,84716.52,213,In Stock,3918.82,3.8,Central,1,0
1408,Clothing,14-09-2024,3093.96,15,2629.87,22,57857.14,19,In Stock,2385.46,3.7,North,0,1
1606,Home,10-02-2025,2979.55,0,2979.55,20,59591,357,In Stock,2766.02,3.4,Central,0,1
1789,Groceries,24-04-2022,1313.13,30,919.19,22,20222.18,229,In Stock,886.81,3.9,North,0,0
1961,Books,30-05-2025,424.15,15,360.53,18,6489.54,63,In Stock,346.86,4.3,East,1,0
1940,Groceries,04-08-2024,4736.91,10,4263.22,21,89527.62,35,In Stock,4519.34,4.3,Central,1,0
1836,Groceries,10-04-2024,1705.93,30,1194.15,21,25077.15,448,In Stock,1276.13,3.2,Central,1,0
1507,Clothing,11-07-2025,2324.43,20,1859.54,26,48348.04,210,In Stock,1745.52,4,South,0,0
1730,Electronics,13-07-2024,750.27,20,600.22,20,12004.4,170,In Stock,555.08,2.9,East,0,0
1600,Groceries,24-02-2022,4217.24,15,3584.65,17,60939.05,25,In Stock,3680.84,2.8,Central,1,0
1071,Home,10-03-2024,332.63,0,332.63,13,4324.19,262,In Stock,352.9,4.5,Central,1,0
1246,Electronics,17-02-2024,4203.16,30,2942.21,16,47075.36,289,In Stock,3215.08,4.2,South,1,0
1640,Home,11-06-2022,873.37,20,698.7,29,20262.3,163,In Stock,629.78,4.4,North,1,0
1723,Home,04-11-2025,4455.51,20,3564.41,22,78417.02,389,In Stock,3502.87,2.9,East,0,0
1939,Electronics,28-03-2022,3702.91,10,3332.62,13,43324.06,420,In Stock,3488.58,4.8,South,1,0
1854,Electronics,24-02-2022,990.42,15,841.86,22,18520.92,61,In Stock,897.18,2.8,East,0,0
1607,Home,16-04-2025,2915.93,30,2041.15,17,34699.55,85,In Stock,1862.46,4.7,East,0,0
1586,Clothing,15-11-2025,1700.75,20,1360.6,13,17687.8,72,In Stock,1409.75,3.4,North,0,0
1934,Books,04-10-2025,1055.52,20,844.42,29,24488.18,490,In Stock,808.78,2.8,North,0,0
1565,Books,28-10-2024,4324.07,20,3459.26,19,65725.94,383,In Stock,3164.94,3.2,West,0,0
1343,Clothing,12-04-2024,2136.91,20,1709.53,25,42738.25,59,In Stock,1705.8,3,South,0,0
1970,Electronics,09-11-2022,2113.01,0,2113.01,26,54938.26,476,In Stock,1968.54,3.7,South,0,0
1924,Home,29-01-2024,1015.46,5,964.69,24,23152.56,319,In Stock,1010.42,4.9,East,1,1
1053,Books,19-03-2023,2038.72,10,1834.85,25,45871.25,177,In Stock,1923.39,3.3,West,1,0
1729,Home,24-11-2022,4383.76,0,4383.76,21,92058.96,51,In Stock,4683.67,4,West,1,0
1527,Clothing,13-12-2024,1943.02,10,1748.72,17,29728.24,144,In Stock,1705.9,4.7,East,1,0
1610,Home,31-01-2024,4767.7,20,3814.16,21,80097.36,315,In Stock,3442.9,4.1,North,0,0
1531,Clothing,16-06-2025,4742.28,10,4268.05,20,85361,76,In Stock,4062.96,3.4,West,0,0
1557,Electronics,06-06-2025,895.51,15,761.18,23,17507.14,118,In Stock,756.28,5,South,0,0
1962,Clothing,02-08-2023,1051.09,15,893.43,18,16081.74,208,In Stock,928.1,3,North,0,0
1192,Clothing,10-12-2024,4340.84,5,4123.8,28,115466.4,181,In Stock,4026.51,3.8,Central,1,0
1894,Books,03-10-2024,2085.25,5,1980.99,18,35657.82,137,In Stock,1995.27,4.5,West,0,0
1057,Home,11-07-2025,221,10,198.9,20,3978,124,In Stock,199.87,2.5,East,1,0
1436,Books,12-12-2025,1514.58,0,1514.58,17,25747.86,152,In Stock,1413.1,4.3,South,0,0
1110,Groceries,06-04-2022,3068.62,0,3068.62,27,82852.74,17,In Stock,3144.14,3.2,West,1,0
1128,Clothing,16-01-2025,4036.48,20,3229.18,20,64583.6,63,In Stock,3189.95,2.9,East,1,0
1848,Groceries,06-01-2025,840.27,0,840.27,24,20166.48,496,In Stock,892.02,3.2,South,1,0
1705,Books,04-08-2025,730.6,5,694.07,17,11799.19,235,In Stock,720.53,4.9,West,0,0
1924,Home,17-02-2025,4626.04,0,4626.04,25,115651,78,In Stock,4266.57,4.7,South,1,0
1851,Books,24-03-2024,3805.51,20,3044.41,25,76110.25,58,In Stock,3037.57,3,Central,1,0
1325,Home,06-05-2023,3030.94,15,2576.3,19,48949.7,410,In Stock,2680.64,2.8,South,0,0
1007,Home,28-03-2023,3892.1,0,3892.1,22,85626.2,250,In Stock,3570.62,3.4,East,0,0
1028,Electronics,14-06-2022,2258.5,0,2258.5,33,74530.5,313,In Stock,2390.62,4,West,1,0
1111,Clothing,01-07-2022,3840.59,5,3648.56,22,80268.32,60,In Stock,3445.7,4.7,East,0,1
1946,Books,14-04-2023,1984.65,10,1786.19,16,28579.04,466,In Stock,1787.29,4.9,Central,1,0
1672,Home,28-06-2024,1371.65,15,1165.9,27,31479.3,117,In Stock,1268.63,4.4,North,0,0
1130,Books,05-01-2024,3699.26,10,3329.33,32,106538.56,78,In Stock,3376.83,4,South,1,0
1187,Books,02-04-2024,2214.43,20,1771.54,18,31887.72,236,In Stock,1744.63,2.9,East,0,0
1674,Home,01-08-2024,4910.61,20,3928.49,21,82498.29,326,In Stock,3540.98,2.7,West,0,0
1708,Groceries,07-01-2022,1877.53,10,1689.78,19,32105.82,170,In Stock,1565.89,4,West,1,0
1474,Clothing,26-11-2022,4624.29,5,4393.08,22,96647.76,487,In Stock,4462.2,3.8,North,1,0
1363,Clothing,14-02-2024,4678.22,30,3274.75,18,58945.5,243,In Stock,3270.71,4.6,West,0,0
1203,Electronics,31-05-2022,1360.89,5,1292.85,22,28442.7,207,In Stock,1257.64,3.3,Central,0,0
1211,Electronics,13-01-2025,4031.46,30,2822.02,17,47974.34,343,In Stock,3060.88,2.6,North,1,0
1620,Electronics,27-05-2022,2278.76,30,1595.13,13,20736.69,86,In Stock,1541.69,3.6,Central,0,0
1275,Clothing,05-11-2025,4604.12,5,4373.91,18,78730.38,138,In Stock,4406.41,4.9,South,0,0
1072,Groceries,03-07-2024,2360.6,30,1652.42,20,33048.4,87,In Stock,1675.13,4.5,Central,1,0
1678,Clothing,01-08-2025,3772.66,30,2640.86,16,42253.76,132,In Stock,2655.37,2.6,South,0,0
1771,Clothing,01-12-2023,2441.44,30,1709.01,27,46143.27,441,In Stock,1701.35,4.7,Central,0,0
1242,Clothing,23-03-2022,1293.44,15,1099.42,16,17590.72,38,In Stock,1063.59,3.7,North,1,0
1786,Clothing,29-05-2023,1156.88,20,925.5,17,15733.5,175,In Stock,1001.16,3.4,South,1,0
1101,Groceries,25-03-2024,2242.07,30,1569.45,25,39236.25,477,In Stock,1554.01,3.4,Central,0,0
1986,Electronics,10-12-2023,3826.37,20,3061.1,22,67344.2,79,In Stock,3078.52,4,Central,0,0
1684,Books,16-01-2024,3104.34,20,2483.47,17,42218.99,19,In Stock,2561.19,3.8,West,1,0
1170,Electronics,19-10-2024,3505.42,15,2979.61,15,44694.15,220,In Stock,2721.97,4.1,Central,1,0
1652,Electronics,10-11-2025,1555.17,20,1244.14,14,17417.96,336,In Stock,1314.13,3.9,West,1,0
1908,Books,08-12-2023,2510.89,10,2259.8,25,56495,274,In Stock,2265.45,2.9,Central,1,0
1187,Clothing,16-04-2023,413.1,0,413.1,19,7848.9,187,In Stock,426.09,3.1,East,1,1
1440,Groceries,16-02-2025,4124.16,15,3505.54,24,84132.96,153,In Stock,3696.25,4.6,West,0,0
1085,Groceries,31-01-2023,4951.48,0,4951.48,24,118835.52,462,In Stock,5321.95,4.2,North,0,1
1475,Electronics,18-09-2022,2153.02,10,1937.72,14,27128.08,408,In Stock,1895.95,3.6,North,0,0
1051,Books,15-03-2024,252.63,5,240,13,3120,142,In Stock,254.95,3,South,1,0
1110,Home,22-07-2024,1015,5,964.25,24,23142,250,In Stock,917.74,2.5,North,1,0
1948,Clothing,03-07-2025,3332.13,30,2332.49,20,46649.8,211,In Stock,2407.29,3.3,South,1,0
1876,Electronics,23-06-2024,3137.98,5,2981.08,23,68564.84,477,In Stock,2744.21,2.6,North,0,0
1853,Groceries,03-06-2025,3981.75,15,3384.49,26,87996.74,148,In Stock,3059.6,3.7,West,0,0
1042,Books,12-12-2024,1418.64,5,1347.71,19,25606.49,174,In Stock,1238.75,4.6,East,1,0
1210,Books,28-07-2024,3865.43,15,3285.62,17,55855.54,418,In Stock,3166.93,3.2,South,0,0
1967,Electronics,03-05-2024,3502.32,15,2976.97,16,47631.52,171,In Stock,2697.79,4.6,East,1,0
1199,Home,19-10-2025,1749.51,0,1749.51,17,29741.67,133,In Stock,1795.17,4.3,Central,0,0
1809,Groceries,27-07-2025,2818.34,5,2677.42,10,26774.2,115,In Stock,2579.18,2.8,Central,0,0
1857,Electronics,16-08-2023,906.91,20,725.53,23,16687.19,356,In Stock,759.83,4.1,East,1,0
1751,Home,15-12-2023,2372.31,5,2253.69,20,45073.8,202,In Stock,2049.02,2.9,West,1,0
1626,Books,27-03-2025,4429.75,5,4208.26,19,79956.94,406,In Stock,3969.82,4.1,East,1,0
1025,Clothing,24-09-2023,2221.72,5,2110.63,19,40101.97,491,In Stock,2071.8,2.9,East,1,0
1918,Groceries,28-02-2022,4229.92,30,2960.94,26,76984.44,294,In Stock,2891.45,3.5,East,1,0
1298,Groceries,08-05-2022,3033.22,20,2426.58,23,55811.34,456,In Stock,2247.5,3.9,South,0,0
1076,Home,06-01-2024,1121.01,20,896.81,21,18833.01,145,In Stock,985.44,2.6,South,0,1
1923,Electronics,22-12-2023,2989.31,15,2540.91,22,55900.02,237,In Stock,2431.37,2.9,East,0,0
1136,Books,12-02-2025,2628.72,20,2102.98,16,33647.68,227,In Stock,2195.95,3.3,West,1,0
1019,Home,17-05-2025,2113.48,15,1796.46,16,28743.36,254,In Stock,1695.87,3.7,Central,1,0
1439,Clothing,10-06-2023,774.23,0,774.23,21,16258.83,423,In Stock,832.74,4.6,Central,1,0
1210,Clothing,05-06-2023,2200.2,15,1870.17,24,44884.08,495,In Stock,1828.19,3,Central,0,0
1751,Clothing,06-07-2023,549.26,5,521.8,23,12001.4,291,In Stock,563.64,3.4,North,1,0
1550,Home,25-08-2022,674.09,10,606.68,20,12133.6,155,In Stock,587.49,3.7,West,1,0
1434,Books,28-07-2025,2196.4,10,1976.76,22,43488.72,447,In Stock,1782.5,3.2,South,0,0
1779,Groceries,14-10-2025,1665.83,30,1166.08,21,24487.68,338,In Stock,1170.05,4.1,Central,0,0
1206,Electronics,09-05-2025,4642.61,5,4410.48,22,97030.56,349,In Stock,4432.35,3.1,South,1,1
1990,Groceries,25-07-2025,2003.39,15,1702.88,18,30651.84,441,In Stock,1573.4,4.4,South,0,0
1438,Books,12-06-2025,3837.72,5,3645.83,24,87499.92,421,In Stock,3452.57,3.8,South,0,0
1973,Groceries,09-05-2023,2745.19,30,1921.63,20,38432.6,242,In Stock,2030.58,2.7,South,1,0
1778,Home,04-01-2022,3579.61,20,2863.69,19,54410.11,206,In Stock,2598.37,4.1,East,0,1
1665,Clothing,28-10-2023,1448.56,15,1231.28,23,28319.44,427,In Stock,1228.7,3.9,South,0,0
1041,Books,18-03-2023,4721.14,5,4485.08,27,121097.16,253,In Stock,4512.36,3.3,North,1,0
1410,Books,29-01-2022,2744.42,20,2195.54,26,57084.04,459,In Stock,2278.4,2.5,South,0,0
1522,Groceries,06-02-2025,4190.36,30,2933.25,24,70398,257,In Stock,2661.9,3,Central,0,0
1805,Home,02-09-2023,1952.22,20,1561.78,24,37482.72,72,In Stock,1588.53,3.5,South,0,0
1609,Groceries,15-03-2024,681.01,15,578.86,20,11577.2,34,In Stock,521.33,3,Central,1,0
1426,Groceries,16-03-2022,3433.82,30,2403.67,21,50477.07,128,In Stock,2290.78,3.9,South,1,0
1274,Books,17-04-2024,237.25,30,166.08,16,2657.28,429,In Stock,166.07,4.3,West,0,0
1447,Groceries,15-03-2025,2481.41,30,1736.99,18,31265.82,187,In Stock,1879.87,4.6,East,1,0
1901,Clothing,08-05-2022,1125.45,0,1125.45,18,20258.1,318,In Stock,1041.4,4.1,Central,0,0
1941,Groceries,11-02-2022,3211.4,30,2247.98,18,40463.64,94,In Stock,2099.29,4.2,North,0,0
1883,Clothing,11-10-2025,4901.22,0,4901.22,22,107826.84,219,In Stock,5067.13,4,South,1,0
1741,Books,10-02-2022,2429.13,20,1943.3,20,38866,300,In Stock,1894.66,5,Central,1,0
1368,Home,22-07-2024,4123.99,0,4123.99,20,82479.8,124,In Stock,4225.79,3.2,East,1,0
1937,Clothing,03-02-2022,2637.36,20,2109.89,25,52747.25,184,In Stock,2319.8,3.2,South,1,0
1219,Home,06-11-2024,2580.03,0,2580.03,17,43860.51,36,In Stock,2831.26,2.8,East,0,0
1576,Home,22-03-2025,4666.03,20,3732.82,17,63457.94,262,In Stock,3623.61,3.7,North,0,0
1866,Clothing,24-09-2024,4471.84,20,3577.47,22,78704.34,109,In Stock,3580.28,2.7,Central,0,1
1231,Books,02-11-2025,3971.84,30,2780.29,10,27802.9,399,In Stock,3005.32,3.2,North,1,0
1327,Electronics,11-08-2023,1622.03,30,1135.42,21,23843.82,177,In Stock,1042.81,3.7,East,1,0
1442,Home,08-12-2022,2816.04,20,2252.83,12,27033.96,141,In Stock,2231.34,4.9,West,1,0
1051,Home,27-01-2022,1274.71,30,892.3,20,17846,480,In Stock,870.45,4.9,West,1,0
1885,Books,03-08-2025,2330.8,20,1864.64,16,29834.24,133,In Stock,1788.15,4.4,Central,0,0
1942,Books,08-10-2023,2524.22,30,1766.95,24,42406.8,444,In Stock,1941.6,3.5,South,0,0
1375,Groceries,01-01-2024,4191.87,10,3772.68,24,90544.32,148,In Stock,3948.9,4.7,North,1,0
1262,Books,17-06-2022,4500.94,0,4500.94,13,58512.22,393,In Stock,4400.79,4.7,West,1,0
1266,Home,02-09-2023,2190.18,20,1752.14,17,29786.38,287,In Stock,1867.44,4.8,West,0,0
1358,Clothing,25-09-2022,284.98,5,270.73,20,5414.6,389,In Stock,270.17,4.1,South,1,0
1316,Electronics,31-03-2024,4336.51,30,3035.56,17,51604.52,257,In Stock,3261.91,3,North,1,0
1323,Groceries,31-03-2023,1036.54,30,725.58,18,13060.44,38,In Stock,691.68,2.7,East,0,0
1920,Clothing,24-06-2024,3185.03,15,2707.28,17,46023.76,304,In Stock,2557.62,4.8,West,0,0
1907,Electronics,25-11-2025,319.86,5,303.87,21,6381.27,282,In Stock,288.51,2.6,Central,0,1
1665,Electronics,10-07-2024,2117.63,5,2011.75,18,36211.5,311,In Stock,2027.23,3.2,Central,1,1
1869,Electronics,07-09-2024,4932.61,10,4439.35,18,79908.3,13,In Stock,4254.06,3.7,East,1,0
1877,Clothing,03-12-2023,683.33,0,683.33,17,11616.61,406,In Stock,635.1,2.6,South,1,0
1651,Groceries,26-09-2023,2233.73,10,2010.36,18,36186.48,358,In Stock,2209.24,4.8,South,1,0
1938,Groceries,10-05-2022,1674.32,0,1674.32,23,38509.36,373,In Stock,1808.41,3.2,West,1,0
1562,Electronics,16-10-2024,4544.42,20,3635.54,20,72710.8,377,In Stock,3733.71,2.6,West,0,0
1628,Clothing,18-10-2025,4372.83,10,3935.55,19,74775.45,468,In Stock,4243.74,5,West,0,0
1420,Electronics,29-03-2024,1340.95,15,1139.81,20,22796.2,360,In Stock,1239.08,3.3,East,0,0
1045,Books,24-11-2023,589.7,0,589.7,20,11794,434,In Stock,610.47,4.7,East,0,0
1820,Groceries,08-08-2025,3210.26,10,2889.23,18,52006.14,477,In Stock,2900.02,3.6,West,1,0
1599,Home,26-10-2025,1814.57,15,1542.38,31,47813.78,280,In Stock,1660.22,4.2,South,0,0
1719,Electronics,04-03-2024,3426.01,5,3254.71,25,81367.75,52,In Stock,3298.84,3.1,North,0,0
1888,Books,29-01-2022,354.17,30,247.92,19,4710.48,471,In Stock,229.42,3.8,West,0,0
1268,Groceries,29-05-2022,840.32,20,672.26,19,12772.94,10,In Stock,654.36,3.1,South,0,0
1600,Clothing,12-08-2025,3494.59,20,2795.67,16,44730.72,162,In Stock,2765.43,4.9,South,1,0
1380,Groceries,11-01-2022,1219.38,5,1158.41,16,18534.56,182,In Stock,1259.28,2.7,Central,1,0
1117,Clothing,07-11-2023,4316.42,10,3884.78,28,108773.84,185,In Stock,4008.46,3.2,North,0,0
1565,Clothing,10-02-2025,481.24,30,336.87,16,5389.92,451,In Stock,362.15,4.7,West,1,0
1952,Electronics,06-07-2022,1234.31,5,1172.59,18,21106.62,36,In Stock,1233,3.7,North,0,0
1115,Electronics,17-03-2024,4993.09,15,4244.13,20,84882.6,483,In Stock,4082.73,4,West,0,0
1629,Groceries,14-01-2024,2278.77,30,1595.14,25,39878.5,460,In Stock,1664.91,4.1,North,0,0
1259,Books,04-06-2025,3574.24,0,3574.24,29,103652.96,8,In Stock,3356.43,2.7,North,1,1
1074,Groceries,26-08-2025,1076.78,10,969.1,29,28103.9,27,In Stock,951.3,2.5,South,0,0
1479,Home,08-04-2022,3127.37,30,2189.16,24,52539.84,310,In Stock,2323.18,4.8,North,1,0
1304,Clothing,24-02-2022,3685.31,0,3685.31,16,58964.96,173,In Stock,3767.81,3.2,North,1,1
1006,Clothing,15-09-2023,1709.49,5,1624.02,18,29232.36,463,In Stock,1729.72,3.5,West,1,0
1365,Electronics,26-10-2023,4178.71,20,3342.97,20,66859.4,126,In Stock,3178.97,4.2,South,1,0
1633,Books,28-01-2024,3096.4,30,2167.48,18,39014.64,69,In Stock,2275.75,3.1,North,0,0
1522,Electronics,10-02-2023,2067.79,30,1447.45,20,28949,282,In Stock,1361.28,4.3,South,1,0
1347,Home,10-03-2022,2876.68,0,2876.68,18,51780.24,265,In Stock,2902.75,3.6,South,0,0
1437,Groceries,28-08-2025,2968.45,0,2968.45,16,47495.2,150,In Stock,2928.99,4.6,East,0,0
1214,Groceries,05-08-2025,994.57,20,795.66,22,17504.52,148,In Stock,804.65,3.2,West,1,0
1428,Books,21-01-2024,2133.12,0,2133.12,12,25597.44,217,In Stock,1977.63,3,East,0,0
1790,Electronics,17-03-2025,1848.47,0,1848.47,18,33272.46,428,In Stock,1797.17,4.6,South,0,0
1497,Electronics,21-06-2025,2124.33,30,1487.03,18,26766.54,125,In Stock,1536.67,3.3,North,1,0
1539,Home,15-08-2024,3853.33,20,3082.66,19,58570.54,2,In Stock,3118.75,3.5,West,1,0
1746,Groceries,31-12-2022,2516.18,20,2012.94,21,42271.74,186,In Stock,2032.65,4.5,Central,1,0
1366,Electronics,27-04-2023,4713.52,30,3299.46,23,75887.58,42,In Stock,3306.61,4.1,West,1,0
1312,Books,20-07-2022,1609.65,5,1529.17,15,22937.55,98,In Stock,1664.93,3.6,East,0,0
1537,Groceries,03-06-2022,2195.38,5,2085.61,21,43797.81,262,In Stock,2266.88,3.1,West,0,0
1920,Home,14-03-2022,3977.39,30,2784.17,32,89093.44,410,In Stock,2706.29,4.4,North,1,0
1053,Books,14-12-2023,2820.92,0,2820.92,24,67702.08,189,In Stock,2737.36,3,West,1,0
1540,Clothing,23-10-2022,2825.74,10,2543.17,26,66122.42,41,In Stock,2571.09,4.8,Central,0,0
1466,Home,06-11-2024,456.03,5,433.23,22,9531.06,96,In Stock,398.19,2.9,East,0,0
1864,Books,25-05-2025,2113.28,5,2007.62,14,28106.68,259,In Stock,1928.52,4.5,East,1,0
1163,Electronics,02-03-2022,1499.52,30,1049.66,15,15744.9,217,In Stock,993.16,3.6,South,1,0
1781,Clothing,27-07-2024,4996.81,30,3497.77,22,76950.94,445,In Stock,3304.27,3,East,1,0
1333,Home,11-02-2022,1680.1,10,1512.09,17,25705.53,135,In Stock,1553.98,3.5,Central,1,0
1546,Electronics,25-01-2022,4445.58,10,4001.02,20,80020.4,339,In Stock,3908.48,3.1,Central,1,0
1797,Clothing,28-11-2024,3445.92,20,2756.74,16,44107.84,144,In Stock,2575.44,2.8,East,1,0
1347,Groceries,11-05-2022,1836.4,30,1285.48,23,29566.04,4,In Stock,1385.12,3.1,West,1,0
1272,Electronics,06-06-2025,2808.97,5,2668.52,17,45364.84,446,In Stock,2868.2,4.7,Central,0,0
1962,Books,18-04-2022,4234.57,15,3599.38,24,86385.12,368,In Stock,3860.31,2.8,East,0,0
1719,Home,21-06-2022,4440.17,15,3774.14,16,60386.24,392,In Stock,3691.67,4.9,East,0,0
1749,Clothing,29-12-2025,969.89,0,969.89,15,14548.35,135,In Stock,883.95,2.5,West,0,0
1413,Electronics,12-04-2022,1829.95,5,1738.45,19,33030.55,6,In Stock,1601.72,4.1,East,0,0
1499,Groceries,15-05-2024,1809.07,15,1537.71,19,29216.49,36,In Stock,1468.84,4.6,North,0,0
1092,Home,08-06-2023,401.82,5,381.73,13,4962.49,483,In Stock,360.35,4.8,South,1,0
1684,Home,02-10-2022,3071.54,30,2150.08,19,40851.52,310,In Stock,2310.9,2.9,Central,1,0
1078,Electronics,03-12-2024,4303.14,5,4087.98,31,126727.38,66,In Stock,4485.62,4.2,West,1,0
1621,Groceries,27-03-2024,2031.56,15,1726.83,20,34536.6,391,In Stock,1836.2,2.8,West,1,0
1216,Clothing,14-08-2024,3752.17,5,3564.56,22,78420.32,324,In Stock,3728.42,3.4,South,1,0
1946,Electronics,06-11-2024,3212.96,10,2891.66,20,57833.2,4,In Stock,2942.91,4.3,North,0,0
1357,Clothing,26-11-2022,2003.11,0,2003.11,31,62096.41,272,In Stock,2111.24,3.4,South,0,0
1617,Home,12-01-2022,877.09,20,701.67,24,16840.08,366,In Stock,764.4,3.3,East,0,0
1506,Clothing,03-09-2025,3604.75,15,3064.04,23,70472.92,57,In Stock,3126.14,2.8,West,0,0
1558,Groceries,04-08-2022,4301.91,30,3011.34,17,51192.78,446,In Stock,2803.32,2.7,East,0,0
1180,Books,05-12-2022,3492.1,20,2793.68,18,50286.24,154,In Stock,2605.87,2.8,West,0,0
1575,Groceries,23-10-2023,285.82,0,285.82,25,7145.5,359,In Stock,290.61,4.7,West,0,0
1245,Clothing,09-01-2025,1237.92,10,1114.13,25,27853.25,486,In Stock,1077.02,2.5,East,0,1
1243,Electronics,09-01-2023,533.5,10,480.15,30,14404.5,112,In Stock,519.55,4.2,South,1,0
1505,Home,02-09-2024,2937.85,10,2644.06,26,68745.56,459,In Stock,2703.1,4.4,Central,0,0
1421,Books,11-12-2023,3831.09,10,3447.98,12,41375.76,91,In Stock,3569.69,3.9,Central,1,0
1319,Electronics,08-05-2025,730.78,15,621.16,14,8696.24,323,In Stock,559.77,4.3,South,1,1
1086,Electronics,11-04-2023,4224.02,15,3590.42,24,86170.08,243,In Stock,3589.59,4.1,North,1,0
1216,Groceries,17-01-2025,2866.44,5,2723.12,22,59908.64,283,In Stock,2685.63,3.6,South,0,1
1489,Clothing,15-07-2025,3511.85,30,2458.29,16,39332.64,88,In Stock,2559.51,3.5,South,0,0
1518,Groceries,04-05-2023,4862.73,5,4619.59,17,78533.03,441,In Stock,4511.16,4.9,South,0,0
1277,Clothing,16-02-2022,601.67,30,421.17,15,6317.55,177,In Stock,461.31,4.9,Central,0,1
1848,Groceries,04-08-2025,4525.88,0,4525.88,19,85991.72,227,In Stock,4679.94,4.1,West,0,1
1721,Electronics,17-02-2024,805.29,5,765.03,21,16065.63,361,In Stock,789.5,3,North,0,0
1168,Home,05-11-2024,2086.2,0,2086.2,27,56327.4,66,In Stock,2261.17,3.6,North,1,0
1329,Clothing,12-12-2023,4286.91,0,4286.91,18,77164.38,121,In Stock,4711.49,3.7,North,0,0
1649,Books,05-02-2023,4550.02,0,4550.02,19,86450.38,158,In Stock,4275.04,4.4,East,0,0
1440,Books,07-09-2024,2630.58,10,2367.52,12,28410.24,356,In Stock,2514.56,4.2,South,0,0
1390,Electronics,14-01-2025,3051.7,20,2441.36,28,68358.08,267,In Stock,2276.48,3.8,West,0,0
1495,Groceries,07-09-2022,3599.11,20,2879.29,23,66223.67,182,In Stock,2854.55,4.2,West,0,0
1380,Groceries,26-01-2023,4197.24,15,3567.65,18,64217.7,484,In Stock,3282.37,2.6,East,0,0
1305,Electronics,01-12-2022,783.25,0,783.25,26,20364.5,356,In Stock,802.58,4.4,Central,1,0
1741,Books,21-09-2023,4088.33,10,3679.5,31,114064.5,3,In Stock,3656.33,3,East,0,0
1986,Books,17-05-2022,2510.13,5,2384.62,19,45307.78,477,In Stock,2446,4.1,East,0,0
1819,Groceries,01-06-2024,2362.99,5,2244.84,18,40407.12,120,In Stock,2324.74,2.8,South,0,0
1672,Clothing,19-11-2023,2234.72,15,1899.51,18,34191.18,229,In Stock,1944.88,2.8,Central,1,0
1512,Home,06-04-2024,2644.22,15,2247.59,15,33713.85,297,In Stock,2155,2.6,East,1,0
1747,Clothing,28-12-2023,4736.24,0,4736.24,17,80516.08,485,In Stock,5055.42,4.8,West,1,0
1948,Books,17-08-2023,2831.38,0,2831.38,16,45302.08,218,In Stock,2860.65,4,South,1,0
1187,Clothing,31-05-2025,4775.25,5,4536.49,18,81656.82,181,In Stock,4527.28,3.4,Central,0,0
1929,Home,16-09-2024,1065.39,5,1012.12,15,15181.8,277,In Stock,1110.71,4.5,West,0,0
1515,Clothing,07-01-2023,3675.85,5,3492.06,21,73333.26,256,In Stock,3340.86,4.1,North,0,1
1912,Clothing,23-07-2024,4098.75,5,3893.81,23,89557.63,303,In Stock,3915.64,4.1,South,1,0
1643,Clothing,21-09-2024,3459.82,20,2767.86,19,52589.34,42,In Stock,2868.79,3.7,West,0,0
1426,Clothing,06-02-2023,3113.23,0,3113.23,27,84057.21,357,In Stock,2879.88,2.5,East,0,0
1501,Electronics,07-09-2023,2911.1,0,2911.1,21,61133.1,403,In Stock,2826.24,3.1,East,1,0
